business_id|name|categories|city|review_count|stars
LD0OmqAE55m8RKWhw6tHig|Pineville Pet Quarters|Pet Groomers, Pet Sitting, Pets, Pet Services|Pineville|4|5.0
7IX8W8M4pGYTyJ3Mpr0Zsw|Van Kampen Law|Workers Compensation Law, Employment Law, Lawyers, Professional Services|Charlotte|3|5.0
Rkti3rJo7n6-odknthr-PQ|HomeGoods|Shopping, Department Stores, Home & Garden, Fashion|Charlotte|7|4.0
vzi1DinglzLbXkZ-ddrczA|University Pediatrics|Health & Medical, Doctors|Charlotte|9|3.0
8vT1HT0VJZKlOSEIcwF0Gw|Harris Teeter|Grocery, Food|Charlotte|4|4.5
rmNI_2C1gchMQoqIpqLkGw|Walmart Supercenter|Shopping, Drugstores, Food, Mobile Phones, Electronics, Fashion, Department Stores, Grocery, Discount Store|Charlotte|24|2.5
CXhp4Qttw2D0IjOj54zRpA|Cindy's Uniforms|Uniforms, Shopping, Shoe Stores, Fashion, Medical Supplies, Shoe Repair, Local Services|Charlotte|9|4.5
A1NNvyTrGV_D9disaqO9Og|Full Throttle Powersports|Automotive, Shopping, Motorcycle Dealers, Motorcycle Repair, Sporting Goods|Lowell|3|2.0
9cWlTRGftDRxWPCqH4l_vA|Sub Station II|Delis, Restaurants, Salad, Sandwiches|Matthews|13|3.5
YJnIUxVDrI9p3CTSxWA31A|A Strong You Fitness Boot Camp|Trainers, Boot Camps, Fitness & Instruction, Active Life|Charlotte|4|5.0
Rt5ic7QE80zXiTEIkzUQGw|Tender Grooming|Pet Services, Pets, Pet Groomers|Indian Trail|3|5.0
FuDXG_UyWTnZOJS7HbwLQg|Uptown Retreat Salon|Beauty & Spas, Hair Salons|Charlotte|9|3.0
BxEX0bsWHoDhNdPInFusLg|Plaza Appliance Service Company|Home Services, Local Services, Appliances & Repair|Charlotte|18|2.5
VZi3j94rMS5qmVxtn8xhog|Elite Launderers and Dry Cleaners|Laundry Services, Local Services, Dry Cleaning & Laundry|Charlotte|4|3.0
HtObLsspK0xIXfNPb7eUmA|Fuji Japanese Steakhouse|Japanese, Restaurants, Sushi Bars, Asian Fusion, Food, Ethnic Food, Specialty Food|Charlotte|142|3.0
Y39bL3n4kaxdvT8zJFoqYw|Scott Nagel, DMD - Northlake Charlotte Dentistry|Dental Hygienists, Health & Medical, Dentists|Charlotte|5|2.5
Rt9M_8-OAUG4CC4kMu3Aag|TK Nails Spa|Hair Removal, Beauty & Spas, Nail Salons, Skin Care, Waxing|Gastonia|3|3.5
rtwojGcYuhbLbQ9D1Z2gSg|Marshalls|Fashion, Department Stores, Shopping|Charlotte|27|3.5
FgVWbj_LgvfniIBrdFjLmA|Lake Norman Chrysler Dodge Jeep Ram|Auto Parts & Supplies, Automotive, Car Dealers, Auto Repair|Cornelius|45|2.5
1ktHX-0V3sJbF7bT6zCyUQ|Divine Consign|Fashion, Shopping, Used, Vintage & Consignment, Thrift Stores, Women's Clothing, Jewelry|Charlotte|23|2.5
gzUtaSAVMHm6O0RfgJPMwA|Belmont Food & Beverage|Event Planning & Services, Restaurants, Caterers, American (New)|Belmont|11|3.5
VkGX_J7Aoo-0nPCIG5qaKQ|Romanello's Pasta-Pizza-Subs|Pizza, Restaurants|Huntersville|8|3.5
-2pQf1ceDZyE2ReCNbj-3A|Just Fresh|American (Traditional), Breakfast & Brunch, Food, Restaurants, Juice Bars & Smoothies|Charlotte|61|3.5
WjRtR58CAxknHVvSBXRVOg|Claire's Healing Touch|Massage, Beauty & Spas, Massage Therapy, Health & Medical|Charlotte|5|5.0
ZdCmAnaMjPKhndhS3L_kQQ|Reflections Medical Spa|Health & Medical, Medical Spas, Beauty & Spas|Charlotte|11|4.5
XHgeV9MZ8hO4Nr81Ea9hQQ|V -12 Motorsports|Local Services, Car Stereo Installation, Powder Coating, Oil Change Stations, Automotive, Car Dealers, Auto Repair, Transmission Repair|Indian Trail|6|3.5
x30hMTDdiwGBjutchhYCQA|Eastway Park|Parks, Active Life, Disc Golf|Charlotte|5|4.0
vySrT6X3LA9X3ZLmuOhH0Q|Captains Galley Seafood Shack|Restaurants, Steakhouses, Seafood|Concord|24|3.0
NgWA5MV5Ot6FXRRl0r2IDA|Peninsula Club|Arts & Entertainment, Social Clubs|Cornelius|5|5.0
mhpeV-UzQL2LT5pQnyjquQ|Birkdale Golf Club|Active Life, Golf|Huntersville|13|2.5
ueX73iD0m31AowGoV6o5Ig|Abra Auto Body Repair of America|Automotive, Auto Glass Services, Body Shops, Windshield Installation & Repair, Towing|Concord|3|2.5
T3ItJJifYlss7MhENCvIGQ|TITLE Boxing Club|Boxing, Fitness & Instruction, Active Life, Trainers, Gyms|Charlotte|8|3.5
6-IfbXLjCYBw03WJqoV9CA|Salsarita's Fresh Mexican Grill|Caterers, Restaurants, Tex-Mex, Fast Food, Mexican, Event Planning & Services|Charlotte|32|2.5
0mEBDLDJDh9iQeW2dpNdfQ|Charlotte Eye Ear Nose & Throat Associates|Hearing Aid Providers, Health & Medical, Doctors, Ophthalmologists, Ear Nose & Throat, Audiologist|Huntersville|7|2.0
_UCTo0560t8IyOq7TwJIUw|Gallery Restaurant|Seafood, Burgers, Breakfast & Brunch, American (Traditional), Cocktail Bars, Sandwiches, Diners, Restaurants, Steakhouses, Bars, Nightlife, American (New), Wine Bars|Charlotte|85|3.5
yce9CLtoBizgGHF9ogoXYA|AutoZone|Auto Parts & Supplies, Automotive|Indian Trail|3|1.0
tazLaaj9IPFFBFgP1t7lfw|MAC - BELK|Beauty & Spas, Cosmetics & Beauty Supply, Shopping|Charlotte|4|3.0
ZHok0qr47_lO9AgMm_Tnyw|CPR Cell Phone Repair Steele Creek|IT Services & Computer Repair, Electronics Repair, Shopping, Electronics, Telecommunications, Local Services, Mobile Phones, Mobile Phone Repair|Charlotte|21|4.0
s-6Wl5AmE-vtZca2zk2hxg|Char Bar No 7|American (New), Restaurants, Bars, Sports Bars, Burgers, Nightlife|Charlotte|96|3.5
1aDGQoW-qspefEnnAZPhhA|Morgan Tommy Wrecker Service|Local Services|Gastonia|3|2.0
zW2SAaWtoDNM_JTkIW8Jtg|Starbucks|Coffee & Tea, Coffee Roasteries, Food|Charlotte|20|2.5
mtuqVg_w7LSgNsCLC-E8aw|Dollar Tree|Shopping, Discount Store|Concord|5|3.0
d1bb-V9tZDnu-teb_CST4A|Charlotte Mattress Warehouse|Home & Garden, Home Decor, Mattresses, Shopping, Furniture Stores|Charlotte|10|5.0
Hg9NGdU84-aqyihrIgTmEw|HMCR Massage and Wellness|Health & Medical, Doctors, Beauty & Spas, Naturopathic/Holistic, Massage, Massage Therapy|Charlotte|5|2.5
0BzR7bkYYbYrxWuJNsUOEw|Lane Bryant|Lingerie, Women's Clothing, Fashion, Shopping, Plus Size Fashion|Concord|3|3.0
DOPSAiYCo_HiwDUA3UScGQ|Folicle Salon & Spa|Hair Extensions, Hair Removal, Waxing, Nail Salons, Massage, Hair Salons, Beauty & Spas, Skin Care|Charlotte|32|4.5
5NbPSWDtvudODCP7tPPpEw|Massage Envy - Myers Park|Beauty & Spas, Health & Medical, Day Spas, Massage, Massage Therapy, Skin Care|Charlotte|20|3.0
fm6kDo43QBpYGJI0p3ub6w|Subway|Sandwiches, Restaurants, Fast Food|Denver|3|3.0
ujUW_oXhTsdPqSTFK1sdZg|Loco Lime Mexican Grill|Tex-Mex, Mexican, Restaurants|Huntersville|23|2.5
gWNjUEpEtw08RNOF-Fud4g|Indian Trail Imports|Oil Change Stations, Tires, Auto Repair, Automotive|Indian Trail|19|5.0
nJ3mXjItS8WcwhYbzbfDQw|Scott's Karat Patch|Local Services, Watch Repair, Jewelry, Jewelry Repair, Shopping|Charlotte|6|4.5
e1UF53wfi3HKNmPHzc3OLg|Zaxby's Chicken Fingers & Buffalo Wings|Chicken Wings, Restaurants, Salad, Fast Food|Charlotte|27|1.5
1j-DEipQoZHlj2UYSaoGWQ|Soul Central|Soul Food, Desserts, Caribbean, Southern, Sandwiches, Food, Burgers, Restaurants|Charlotte|144|4.5
5HFgqZdxlXbEGPmM3KOmfA|AAA Cleaner Tailor|Sewing & Alterations, Local Services, Dry Cleaning & Laundry, Laundry Services, Dry Cleaning, Bridal, Shopping|Charlotte|7|3.5
Il6qMg3ZAkG0q3pB1-fe3w|Sunshine Daydreams|Fashion, Flowers & Gifts, Shopping, Hobby Shops, Used, Vintage & Consignment|Charlotte|10|4.0
Sn_8iHhrU5lOX6kHkQYQdg|Wolfman Pizza|Food, Pizza, Restaurants, Desserts|Charlotte|20|4.0
-EEurk9uuJs_qjg1ve73lw|Champion Garage Door|Garage Door Services, Home Services|Mint Hill|3|3.5
viWESsvhUuHi47z8PnsPUg|Food Lion Llc Store #2647|Food, Grocery|Charlotte|6|3.5
MUF1PI13ISqrt96vfsNDNw|Carmen's Sewing and Alterations|Local Services, Sewing & Alterations|Charlotte|3|3.5
zB7xNyEuGRR0i2cMuxf6CA|Little Dooey Barbeque & Blues|Barbeque, Nightlife, Chicken Wings, Arts & Entertainment, Jazz & Blues, Restaurants, Southern|Concord|5|3.5
FX6ox6LAfwsg1-QX4zWIiw|Big Air Trampoline Park|Venues & Event Spaces, Active Life, Trampoline Parks, Event Planning & Services, Kids Activities|Charlotte|26|4.5
DRa0-I6FuPmK62zvqrqQ4w|AAA - Matthews|Hotels & Travel, Insurance, Auto Repair, Travel Services, Automotive, Roadside Assistance, Financial Services, Tours|Matthews|15|2.5
GvMirXtuhQHO3ehnb1gGNw|Starbucks|Coffee & Tea, Food|Dallas|3|2.5
tHJhdlrISoznANVw0eLWbQ|Verona|Restaurants, Italian|Charlotte|4|5.0
zZQKzQGunvhWybGdiDcOiw|SERVPRO of South Charlotte|Carpet Cleaning, Contractors, Local Services, Home Services, Office Cleaning, Professional Services, Home Cleaning, Damage Restoration, Heating & Air Conditioning/HVAC|Charlotte|3|3.5
jwc3CwM7sujEBcAdEYm8SA|Kaitlyn's Pharmacy|Health & Medical, Pharmacy, Specialty Food, Health Markets, Drugstores, Shopping, Food|Charlotte|3|5.0
iBZEM_NkIurQwC9SegJ2YQ|Saber Cleaners & Alterations|Dry Cleaning, Sewing & Alterations, Dry Cleaning & Laundry, Laundry Services, Local Services|Charlotte|11|4.5
LPXgOEpqna8H8FpWAK5Scg|Sprouts Farmer's Market|Grocery, Food, Specialty Food, Farmers Market|Charlotte|38|4.0
WXMtHyxpFNWZAw0HWvIjBQ|Lawn Love Lawn Care|Landscaping, Home Services, Gardeners|Charlotte|5|1.0
CzmyMl4jnlyQYVaf3YmDYQ|Beer Bourbon & BBQ Festival|Arts & Entertainment, Festivals, Food, Barbeque, Restaurants, Beer, Wine & Spirits, Local Flavor|Charlotte|14|3.0
zpHShwjFnrmwMabKVcjfzQ|Auto Aimers|Automotive, Auto Repair|Charlotte|3|4.0
kZ8GDBCGZ90T_c_XiSd38Q|All A-Round Movers|Home Services, Movers|Huntersville|6|2.5
FqAI1n-FVdlJ-AspA6J59A|Ethan Allen|Home Decor, Shopping, Home & Garden, Home Services, Furniture Stores, Interior Design|Pineville|7|3.0
LMZt_-BaxOIAnsoF8l8y1w|Cachet Nail Boutique|Beauty & Spas, Eyelash Service, Hair Removal, Skin Care, Waxing, Nail Salons|Charlotte|145|3.0
ml4tNqrkK1SGnHXbjYUodQ|Five Star Limousine|Limos, Hotels & Travel, Transportation|Charlotte|7|4.5
7La-yUhweSyQq1i8XQecew|Granbar Kennels|Pet Services, Pet Sitting, Pet Training, Pets, Pet Groomers|Charlotte|8|2.5
-g7Gj0FfctLeKHNfToNI5A|USO of North Carolina Charlotte|Airport Lounges, Bars, Local Services, Hotels & Travel, Airports, Nightlife, Community Service/Non-Profit|Charlotte|59|5.0
Wq43-U_iu8ujaaR9aAjIvQ|Thai 1st|Restaurants, Thai|Charlotte|108|3.5
-y3OEfG-Glha0qp2iWlxoA|Wendy's|Fast Food, Burgers, Restaurants|Belmont|21|2.0
Zf0yAML6-MrBlB_uF78Xxg|Pizza Hut|Italian, Pizza, Restaurants, Chicken Wings|Huntersville|10|2.5
X9BVEn0zHCQOZn-p3MHobw|Tindol Subaru|Auto Parts & Supplies, Car Dealers, Automotive, Used Car Dealers|Gastonia|4|5.0
ygY5AKgT_ONLjrtv5zgNSQ|Renaissance Charlotte SouthPark Hotel|Hotels & Travel, Event Planning & Services, Hotels, Venues & Event Spaces|Charlotte|98|4.0
C5uLeHqDiJvuABzFVWpIqQ|Anns Nails|Beauty & Spas, Nail Salons|Gastonia|31|3.0
wCF-FfB6A__UhWTd7phhvw|Signature Wellness|Doctors, Nutritionists, Naturopathic/Holistic, Health & Medical|Charlotte|5|2.5
apMG3W6-qpHIuo4ApZy3IA|Bricktop's Restaurant|American (New), Breakfast & Brunch, Sushi Bars, Restaurants, Desserts, Food|Charlotte|310|4.0
TJ5q9GCT9SRQGNDJ6mTkww|Mr Nobody/ Gaston Tire Service|Automotive, Tires, Auto Parts & Supplies, Auto Repair|Gastonia|4|3.5
uPwuhputwBzUmMFRv8N0tA|Verizon|Mobile Phones, Internet Service Providers, Electronics, Shopping, Home Services, Professional Services|Charlotte|18|2.5
FETkcdSng4zyUDEnurB4gQ|AHI Residential and Commercial Inspections|Real Estate, Real Estate Services, Home Inspectors, Professional Services, Home Services|Charlotte|4|5.0
lmlA3gYgSGo4_Y_we8kQ3Q|The Lamp Place|Contractors, Home & Garden, Movers, Wholesale Stores, Customized Merchandise, Shopping Centers, Local Services, Electronics Repair, Shopping, Home Decor, Lighting Fixtures & Equipment, Home Services, Appliances & Repair|Charlotte|12|4.0
63uSW7_5386a0f2Xw3Z-3w|Staples|Printing Services, Office Equipment, IT Services & Computer Repair, Shopping, Shipping Centers, Mobile Phone Repair, Local Services|Charlotte|19|3.0
1mRqGBBYBOEtm7eeCqg6fA|Denny's|Breakfast & Brunch, Diners, Restaurants, American (Traditional)|Gastonia|39|2.0
1lniJ4trPfQ5U1_P4IpU_w|Regal Nails Salon & Spa|Nail Salons, Beauty & Spas|Concord|5|3.0
hm6fS5nPRgubf3rN29pFuQ|Wendy's|Burgers, Restaurants, Fast Food|Concord|8|2.0
DtwqdP1M9lkB6dcC-4HTsQ|L&R Heating and Air Conditioning|Home Services, Heating & Air Conditioning/HVAC, Local Services|Fort Mill|6|3.0
uu6uUlnQD9AahTl-dg_6AQ|Spencer's|Accessories, Jewelry, Flowers & Gifts, Shopping, Fashion, Gift Shops|Concord|3|2.0
eQgqJBe-XGH8HAeZA-dWAw|Wasabi Sushi|Sushi Bars, Restaurants|Pineville|29|4.5
0tQ-zADMP44nRIX2Ih49nA|Skipper|Dog Walkers, Pet Sitting, Pets, Pet Services, Pet Transportation|Charlotte|18|5.0
H4E4sZ6PKBef65hU0GKi_g|StrikeCity|Bars, Restaurants, Event Planning & Services, Active Life, Nightlife, American (Traditional), Sports Bars, Venues & Event Spaces, Bowling|Charlotte|139|3.0
w_X-UvtOBMiZioKBEp0CHQ|Boone's Barbque Kitchen|Food Trucks, Food, Barbeque, Restaurants|Charlotte|10|4.0
r6scmsotZvLMx8LJfAWsOQ|iN2 Nails|Beauty & Spas, Nail Salons|Matthews|17|3.0
7EAhyXA-D4km6WX2yQGwCQ|Saru Bar and Grill|Asian Fusion, Japanese, Restaurants, Chinese|Indian Trail|23|3.0
aKKxZx9l16iVHDw4CdkGjw|Interior Motives|Home & Garden, Shopping, Interior Design, Furniture Stores, Landscaping, Baby Gear & Furniture, Home Services|Charlotte|4|5.0
Bsvc_0RuuVTTmYeg5t2P0w|The Best Computer Fixers|Local Services, Home Services, IT Services & Computer Repair, Shopping, Computers, Professional Services|Charlotte|14|2.5
XCd20CvR2Vv3LYj9lw_0Sw|Gl'amour Beauty Bar|Hair Salons, Blow Dry/Out Services, Eyelash Service, Tanning, Spray Tanning, Makeup Artists, Hair Removal, Waxing, Beauty & Spas|Cornelius|7|3.5
DOadxMyEnkEDwjIa7BpRvg|Love & Dillenbeck|Bankruptcy Law, Professional Services, Immigration Law, Lawyers, Tax Law|Charlotte|3|2.5
6dnkDOXx5nHWvhdcEoWIaA|Queenly Nails Studio|Nail Salons, Beauty & Spas|Charlotte|6|2.5
ee8N1HWC4N6-Z4VQTh353Q|Bose Factory Store|Electronics, High Fidelity Audio Equipment, Shopping|Concord|5|3.5
Dq3lDBtuJqYDdmP0x01XnA|Subway|Restaurants, Fast Food, Sandwiches|Charlotte|3|2.0
i-W7RJVDVpwIFR6QMzsx2w|Arby's|Restaurants, Fast Food, Sandwiches|Gastonia|6|2.0
eOtgU4z0Gt7udIxHZen03Q|Belle Acres Golf & Country Club|Country Clubs, Arts & Entertainment, Active Life, Restaurants, Golf|Charlotte|5|4.0
Ph8mpxuLRC3y7i9OTp46YQ|Massage Loft|Beauty & Spas, Massage|Huntersville|4|2.0
dchNeTQHfK4wP45gYkrJqw|Cicis|Desserts, Chicken Wings, Restaurants, Food, Pizza, American (Traditional)|Charlotte|23|3.0
PcnKzHD_iIxWyZEeRU3Bsg|Anytime Fitness|Gyms, Fitness & Instruction, Active Life, Trainers|Charlotte|3|4.5
gWkcWbylNsPdjhKl6CUvig|Maryland Crab & Co|Food Trucks, Food|Charlotte|26|3.5
kueith_ob9ttWVXFbRt3yg|Millers Automotive Service|Automotive, Auto Repair, Tires|Gastonia|3|2.5
M_E8CxeFR3hfTpyjnpa65A|Bank of America|Professional Services, Financial Services, Banks & Credit Unions|Charlotte|3|1.5
DKGV9W0iTwwYSwVV5FJahQ|A&E Factory Service|Appliances & Repair, Local Services|Charlotte|9|1.0
uXL8QlgjVTGTmBUIn-lKLQ|Xhenis Hair|Hair Extensions, Hair Stylists, Beauty & Spas, Eyebrow Services, Hair Salons|Huntersville|3|5.0
Vsw36dEKpusmpwGsZH0pAg|Polka Dot Bake Shop|Desserts, Food, Bakeries, Custom Cakes, Cupcakes|Charlotte|76|4.0
92rhxx9s3s5_vNkJbRjVNw|El Rancho Mexican Grill|Mexican, Restaurants|Charlotte|8|3.0
3C-PkpCWu2SXRwGao9UHTA|Charlotte Mecklenburg Library - Steele Creek|Educational Services, Education, Shopping, Bookstores, Public Services & Government, Books, Mags, Music & Video, Libraries|Charlotte|10|4.0
JfOlDjUYZVo-Ug-J6fKyAA|Piedmont Natural Gas|Professional Services|Charlotte|33|1.0
JDeXegWrH8sYa5EtAzFIJA|Turtle Creek Nursery|Home & Garden, Nurseries & Gardening, Shopping|Davidson|3|4.5
rnEsf4rD5a_BuaJysOezCQ|Cakes N Flakes|Indian, Restaurants, Bakeries, Food|Charlotte|16|3.0
Z_-c3FDbd5TC3K6q8SPAng|America's Best Contacts & Eyeglasses|Optometrists, Ophthalmologists, Shopping, Eyewear & Opticians, Health & Medical, Doctors|Charlotte|45|2.5
cd3PpDFypgMByAqBSYZc9w|Vestique|Women's Clothing, Shopping, Fashion|Charlotte|17|4.0
cS9y79EboIdHx9ifEJqTOA|Autobell Car Wash|Automotive, Auto Detailing, Car Wash|Charlotte|48|3.0
AEAfy_UYr_1kkUwueokXLA|Piedmont Appliance Service|Local Services, Appliances & Repair|Charlotte|3|4.0
qyXmmnHzA2AaKt2qt80W7Q|Honda of Concord|Auto Repair, Automotive, Car Dealers, Body Shops|Concord|54|2.5
_OgiLzwewW-0Y9_7SIirMQ|China Cafe|Chinese, Restaurants|Gastonia|9|3.5
ntfsBPtVKW7mG_fxjJTJow|Hunt Club by Cortland|Apartments, Real Estate, Home Services|Charlotte|6|2.0
y5WDudEmw0jpI7kKw9m0DA|Garage Door Doctor|Garage Door Services, Home Services, Contractors|Charlotte|17|2.5
QSv8Om6yHTypbXfvWb4C2g|Sleepy Poet Antique Mall|Furniture Stores, Antiques, Home & Garden, Jewelry, Shopping|Charlotte|98|4.0
bdBY3iIrxs8hHJycLLj-Og|Kathryn D. Jendrasik-Savitsky, DMD|General Dentistry, Cosmetic Dentists, Health & Medical, Dentists|Charlotte|15|5.0
HaOPoAKNq-KC63gxCDjRtA|Glow SkinWorks|Hair Removal, Spray Tanning, Beauty & Spas, Tanning, Eyelash Service, Skin Care|Matthews|23|5.0
CEK4tMa_fVZ2Gp12NoG0pQ|Charlotte Canine Academy|Pet Training, Pet Services, Pets|Charlotte|5|5.0
lI8ScnSwIKe7hl0Z-uF2ug|Cook Out|Fast Food, Hot Dogs, Restaurants, Burgers|Charlotte|49|3.5
LLOUgsmPCHr7Ht0U3Lixug|Mr Inspection|Smog Check Stations, Automotive, Auto Repair|Pineville|21|4.0
vtW-FeauM8javgRfiqomjQ|Edible Art Cake Shop|Bakeries, Food|Charlotte|8|4.0
I7tt06mTAlDJmjuqNBI-vQ|Pearl Street Park|Active Life, Parks|Charlotte|4|4.0
uWRhh7MElFjkFO7HS_DGbA|OMB's Weihnachtsmarkt - Christmas Market|Local Flavor, Arts & Entertainment, Restaurants, Festivals, Brasseries|Charlotte|7|4.5
xxCrRqqICzQyR0Q-iqCrNw|Subway|Restaurants, Sandwiches, Fast Food, Active Life|Charlotte|12|2.0
S30mQ1hgSqP6hkj1fYFJFA|Audi Northlake|Car Dealers, Auto Repair, Automotive|Charlotte|37|3.5
oy2uT2mZOk5IAQDZ3AkIbg|Bath & Body Works|Cosmetics & Beauty Supply, Beauty & Spas, Shopping|Pineville|4|3.0
JxUe37ZhYlfi5_0hUaJ_oQ|Papa John's Pizza|Restaurants, Pizza|Charlotte|9|2.0
EYjSO5-hChdb19WDSAA82w|Golden Dragon|American (Traditional), Chinese, Restaurants|Kannapolis|7|4.5
OGFXwVNEakp_xsThTc-0ag|Modern Appliance Repair|Home Services, Local Services, Appliances & Repair|Huntersville|3|3.5
zgHuD0DG_RRryTCOysSg1A|Arboretum Cinema 12|Cinema, Arts & Entertainment|Charlotte|8|3.0
Ma0r2aedVueSCU2Nuo5AfA|The Pickle Bistro and Bar|American (Traditional), Restaurants, Nightlife, Bars|Dallas|3|4.5
pHkl8A3mU5V2UlMW9rh2Hw|DefyGravity - Charlotte|Active Life, Trampoline Parks, Venues & Event Spaces, Event Planning & Services|Charlotte|34|3.0
w5EC9TuWw3fKT28F2RrvFQ|Kohl's|Department Stores, Women's Clothing, Home Decor, Home & Garden, Men's Clothing, Swimwear, Fashion, Shopping, Shoe Stores|Charlotte|17|3.0
JLZntQXYKr6y0fT5w12tiw|ilashcharlotte|Skin Care, Eyelash Service, Beauty & Spas, Permanent Makeup|Charlotte|4|5.0
56HZLqQOcS1FSXqYG-3vLg|US National Whitewater Center|Bike Rentals, Rafting/Kayaking, Active Life, Rock Climbing, Local Services, Arts & Entertainment, Community Service/Non-Profit, Hiking, Mountain Biking|Charlotte|363|4.5
S7VVVT1a_fYdTifBrx4_6A|Ruby Tuesday|Burgers, American (Traditional), Restaurants|Gastonia|29|2.0
7_-Ps3CwHxnSVJmQAz_mJQ|Complete Petmart|Pets, Pet Stores|Charlotte|5|3.0
l4ByLNdIcsjgnglB1aXQQQ|Huntersville Ford - Service|Auto Parts & Supplies, Auto Repair, Automotive|Huntersville|15|2.0
-fVZrbmka-9Mq2TtCGHxxw|Cupcrazed Cakery|Food, Desserts, Cupcakes|Charlotte|62|4.0
qSmEuXx310b6VM2p3DbTQg|Courtyard Charlotte Matthews|Hotels, Venues & Event Spaces, Event Planning & Services, Hotels & Travel|Matthews|17|3.5
KlGdXeCfbb1VF0EYJLVCYA|Babylon Hookah Lounge Charlotte|Shopping, Nightlife, Hookah Bars, Bars, Tobacco Shops, Lounges|Charlotte|6|3.0
0-ftV2vyTWXlCS9gSjRfEA|Autohaus Lake Norman|Auto Repair, Tires, Smog Check Stations, Automotive, Oil Change Stations|Denver|9|5.0
nfMv23QJ5Y727CTomzKERw|Hyatt Place Charlotte Airport/Lake Pointe|Hotels & Travel, Hotels, Event Planning & Services|Charlotte|32|4.0
PiZXJxzSbUEA1ocsAg9poA|Value City Furniture|Home & Garden, Mattresses, Furniture Stores, Shopping, Home Decor|Charlotte|17|1.5
vEUl_J4NVESLuENRsz3oig|Better Business Bureau|Professional Services|Charlotte|3|2.5
1wEexq5NrFK_YQgl6GG6ng|McDonald's|Fast Food, Burgers, Food, Restaurants, Coffee & Tea|Charlotte|15|1.5
PKOH4R6gYuSh4FeTT7I0Tg|JDM Engine INC|Automotive, Auto Repair, Auto Parts & Supplies|Charlotte|6|4.5
NMO1hExBvamoZ9RKEVNcYg|McCormick & Schmick's Seafood & Steaks|Steakhouses, Seafood, Nightlife, American (Traditional), Wine Bars, Bars, Restaurants|Charlotte|245|3.0
l8WdId8Ya_wtV576khTfsA|Roundpoint Mortgage Company|Home Services, Real Estate, Mortgage Brokers|Charlotte|175|1.5
5i2qvmfvuSY5422NU6RJaw|Courtyard by Marriott Charlotte SouthPark|Event Planning & Services, Hotels, Hotels & Travel|Charlotte|8|4.0
HPyJM0QWFtHp38GmdKKG2Q|Wendy's|Pretzels, Fast Food, Restaurants, Burgers, Food|Concord|14|1.5
J7fekWie4ZwR03AZVBisFw|Cafe South|Breakfast & Brunch, Salad, Restaurants, Cafes, Event Planning & Services, Caterers, Chicken Wings, American (New)|Charlotte|198|4.0
1rSjxhO3qQuJ0pXKoFan3w|OFixit|IT Services & Computer Repair, Mobile Phones, Mobile Phone Repair, Shopping, Local Services|Charlotte|9|5.0
GpBKIqBQS7mIY_nqZyAobQ|Kronen Realty|Real Estate, Home Services, Real Estate Services, Real Estate Agents|Charlotte|6|4.5
bR4qVmtYuo9WVta-kdjiDw|Hera By Him|Hair Salons, Beauty & Spas|Charlotte|9|4.0
j5NV3T2-1PxCAj919Qf30A|Varji & Varji Salon|Nail Salons, Beauty & Spas, Massage, Hair Salons, Day Spas|Charlotte|38|4.0
1T0uhB3fMsmkfsECmbYkvA|Motherland Cuisine & Market|Restaurants, African|Charlotte|11|4.5
TBBeSHTGuaK9Jv09j3iDuA|Funny Bus|Wine Tours, Hotels & Travel, Tours, Nightlife, Bus Tours, Comedy Clubs|Charlotte|86|5.0
D2ojX9bvE0_-aIj9BhdZZA|300 East|Breakfast & Brunch, Seafood, Nightlife, Wine Bars, American (New), Sandwiches, Bars, Restaurants, Pizza|Charlotte|649|4.0
qt6niPHSiudRw7-dehZMpg|Anthony Vince Nail Spa|Nail Salons, Beauty & Spas, Waxing, Hair Removal, Skin Care|Charlotte|80|4.5
Lu2JB7jgvrrYqba1grvkFw|Captain Steve's|Restaurants, American (Traditional), Seafood|Charlotte|103|3.0
FnDLptqB71GmLpCXHuvYSA|Hot Box Powder Coating|Powder Coating, Home & Garden, Local Services, Home Services, Metal Fabricators, Furniture Stores, Shopping, Building Supplies|Charlotte|3|3.5
OWLC1K7MKTwBU43hj2am1Q|Red Bowl|Asian Fusion, Restaurants|Monroe|32|3.0
V0iYi5OjdRcz82m95jV7vQ|Renaissance Patisserie|Food, Bakeries, Restaurants, Desserts, French|Charlotte|98|4.5
EccD8XU88NWOXy3Ng6Vaww|Charlotte Mecklenburg Library - Matthews|Bookstores, Educational Services, Shopping, Education, Books, Mags, Music & Video, Libraries, Public Services & Government|Matthews|11|4.5
eMCSvmJMNbVk7KoD7UmKRg|Harris Teeter|Drugstores, Grocery, Flowers & Gifts, Food, Shopping|Matthews|7|4.0
_Lfdcy9Q5joDJ4FmrOSL4g|Harris Teeter|Flowers & Gifts, Florists, Drugstores, Shopping, Food, Grocery|Weddington|5|3.5
WDDP6Vy8NqfsrkhPPPiP7w|Steven C Moore & Associates|Optometrists, Health & Medical, Shopping, Eyewear & Opticians|Charlotte|34|4.0
ljjBWO5u-frOjVC-6amy1w|Corner Cafe & Catering|Event Planning & Services, Cafes, Breakfast & Brunch, Restaurants, Caterers|Pineville|17|4.0
3C1EB2r70UnPyfF7FBTtUw|Sellers Orthodontics|Orthodontists, Health & Medical, Oral Surgeons, Dentists|Charlotte|5|4.0
